date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-12-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,125,0.97
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,146,1.13
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,miscellaneous food,Salt,185,200 G,actual,Retail,KES,27,0.21
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,miscellaneous food,Sugar,97,KG,actual,Retail,KES,130,1.01
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,117,0.91
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Banissa,10398,3.94,40.34,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,83,0.64
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,miscellaneous food,Sugar,97,KG,actual,Retail,KES,135,1.05
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,250,1.94
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,El Wak,3263,2.81,40.93,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,110,0.85
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,190,1.47
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,325,2.52
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50,0.39
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70,0.54
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,250,1.94
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Kale,796,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,137,1.06
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,miscellaneous food,Sugar,97,KG,actual,Retail,KES,147,1.14
2025-12-15,North Eastern,Mandera,Wargadud,10397,3.18,40.87,pulses and nuts,Beans,50,KG,actual,Retail,KES,180,1.4
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,126,0.98
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,107,0.83
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,17,0.13
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,120,0.93
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,298,2.31
2025-12-15,North Eastern,Wajir,Griftu,6644,2,39.75,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,160,1.24
2025-12-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,113,0.88
2025-12-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,113,0.88
2025-12-15,North Eastern,Wajir,Hadado,6656,1.53,39.43,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,72,0.56
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,70,0.54
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,76,0.59
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,21,0.16
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,160,1.24
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,pulses and nuts,Beans,50,KG,actual,Retail,KES,128,0.99
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,85,0.66
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50,0.39
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,87,0.67
2025-12-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4533,35.14
2025-12-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3850,29.84
2025-12-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5180.8,40.16
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,75,0.58
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,97,0.75
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,Rift Valley,Turkana,Ethiopia (Kakuma),3253,3.72,34.85,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,58,0.45
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,110,0.85
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,90,0.7
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,170,1.32
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,miscellaneous food,Salt,185,200 G,actual,Retail,KES,23,0.18
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,miscellaneous food,Sugar,97,KG,actual,Retail,KES,167,1.29
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2025-12-15,Rift Valley,Turkana,HongKong (Kakuma),3250,3.75,34.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,93,0.72
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,63,0.49
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,81,0.63
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,146,1.13
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,87,0.67
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Sugar,97,KG,actual,Retail,KES,167,1.29
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,286,2.22
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,pulses and nuts,Beans,50,KG,actual,Retail,KES,120,0.93
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,vegetables and fruits,Kale,796,KG,actual,Retail,KES,130,1.01
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,93,0.72
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20,0.16
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,250,1.94
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,157,1.22
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,67,0.52
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,73,0.57
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,103,0.8
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,90,0.7
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18,0.14
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Sugar,97,KG,actual,Retail,KES,167,1.29
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,293,2.27
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,vegetables and fruits,Kale,796,KG,actual,Retail,KES,118,0.91
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,70,0.54
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,257,1.99
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16,0.12
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,miscellaneous food,Sugar,97,KG,actual,Retail,KES,165,1.28
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,258,2
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50,0.39
2025-12-15,Rift Valley,Turkana,Kakuma town,3256,3.71,34.86,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,50,0.39
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53,0.41
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,83,0.64
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,90,0.7
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,267,2.07
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,165,1.28
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,vegetables and fruits,Kale,796,KG,actual,Retail,KES,90,0.7
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53,0.41
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,93,0.72
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,267,2.07
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,143,1.11
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60,0.47
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,97,0.75
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,137,1.06
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,283,2.19
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,pulses and nuts,Beans,50,KG,actual,Retail,KES,107,0.83
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,155,1.2
2025-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,miscellaneous food,Salt,185,200 G,actual,Retail,KES,30,0.23
2025-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2025-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2025-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50,0.39
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,93,0.72
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,110,0.85
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,115,0.89
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.78
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16,0.12
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,miscellaneous food,Sugar,97,KG,actual,Retail,KES,198,1.53
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,256,1.98
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,pulses and nuts,Beans,50,KG,actual,Retail,KES,147,1.14
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,vegetables and fruits,Kale,796,KG,actual,Retail,KES,90,0.7
2025-12-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
2026-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4350.6,33.74
2026-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7875,61.07
2026-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,8051,62.44
